# TerrainManager log started at 2025-09-22T15:28:03.0942795Z
2025-09-22T15:28:03.0942795Z [INFO] [Terrain][System] Terrain settings changed (VoxelSize 0→1 and chunkWorldSize (0.00, 0.00, 0.00)→(16.00, 16.00, 16.00)). Regenerating world...
2025-09-22T15:28:03.0966299Z [INFO] [Terrain][Regeneration] World regeneration: Cleaning up jobs...
2025-09-22T15:28:03.0992349Z [INFO] [Terrain][Regeneration] World regeneration: All jobs completed and resources disposed.
2025-09-22T15:28:03.2394717Z [INFO] [Terrain][System] Detailed terrain diagnostics will be written to C:/Users/anton/AppData/LocalLow/DefaultCompany/Tester\TerrainLogs\Terrain_20250922_152803.log
2025-09-22T15:28:03.2409956Z [INFO] [Terrain][System] TerrainManager enabled
2025-09-22T15:28:04.0596673Z [INFO] [Terrain][System] Start complete requestedMode=Hybrid runtimeMode=Hybrid chunkWorldSize=(16.00,16.00,16.00) voxelSize=1.000 loadDistance=64.0 maxChunksPerFrame=4
2025-09-22T15:28:04.0778023Z [INFO] [Terrain][Regeneration] World regeneration: Starting new terrain generation...
2025-09-22T15:28:05.8224627Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.932
2025-09-22T15:28:05.8229776Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.368
2025-09-22T15:28:05.8229776Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8229776Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.959
2025-09-22T15:28:05.8239936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.483
2025-09-22T15:28:05.8239936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8239936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.951
2025-09-22T15:28:05.8255065Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.437
2025-09-22T15:28:05.8255065Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8265235Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.952
2025-09-22T15:28:05.8265235Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.268
2025-09-22T15:28:05.8265235Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8275238Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.916
2025-09-22T15:28:05.8275238Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.539
2025-09-22T15:28:05.8280384Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8280384Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.914
2025-09-22T15:28:05.8280384Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.350
2025-09-22T15:28:05.8291610Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8291610Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.947
2025-09-22T15:28:05.8291610Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.539
2025-09-22T15:28:05.8291610Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8302809Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.984
2025-09-22T15:28:05.8302809Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.320
2025-09-22T15:28:05.8309110Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8309110Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.897
2025-09-22T15:28:05.8309110Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.587
2025-09-22T15:28:05.8309110Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8319646Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.878
2025-09-22T15:28:05.8319646Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.583
2025-09-22T15:28:05.8325846Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8325846Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.936
2025-09-22T15:28:05.8325846Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.597
2025-09-22T15:28:05.8325846Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8336954Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.925
2025-09-22T15:28:05.8336954Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.454
2025-09-22T15:28:05.8336954Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-0.545 max=1.000 avg=0.999
2025-09-22T15:28:05.8336954Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.898
2025-09-22T15:28:05.8336954Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.496
2025-09-22T15:28:05.8336954Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8353136Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.777
2025-09-22T15:28:05.8353136Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.748
2025-09-22T15:28:05.8353136Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8363309Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.942
2025-09-22T15:28:05.8363309Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.404
2025-09-22T15:28:05.8363309Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8373288Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.937
2025-09-22T15:28:05.8373288Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.630
2025-09-22T15:28:05.8378434Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8378434Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.983
2025-09-22T15:28:05.8378434Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.187
2025-09-22T15:28:05.8388552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8388552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.980
2025-09-22T15:28:05.8388552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.203
2025-09-22T15:28:05.8388552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8398711Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.967
2025-09-22T15:28:05.8398711Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.332
2025-09-22T15:28:05.8403864Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8403864Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.914
2025-09-22T15:28:05.8403864Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.478
2025-09-22T15:28:05.8403864Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8403864Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.961
2025-09-22T15:28:05.8418998Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.246
2025-09-22T15:28:05.8418998Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-0.545 max=1.000 avg=0.999
2025-09-22T15:28:05.8418998Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.926
2025-09-22T15:28:05.8418998Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.430
2025-09-22T15:28:05.8429165Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8429165Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.897
2025-09-22T15:28:05.8429165Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.474
2025-09-22T15:28:05.8439141Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8439141Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.858
2025-09-22T15:28:05.8439141Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.628
2025-09-22T15:28:05.8439141Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8439141Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.907
2025-09-22T15:28:05.8439141Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.594
2025-09-22T15:28:05.8454270Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8454270Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.836
2025-09-22T15:28:05.8454270Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.687
2025-09-22T15:28:05.8454270Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8464412Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.912
2025-09-22T15:28:05.8464412Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.545
2025-09-22T15:28:05.8469552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8469552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.895
2025-09-22T15:28:05.8469552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.532
2025-09-22T15:28:05.8469552Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8479659Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.959
2025-09-22T15:28:05.8479659Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.415
2025-09-22T15:28:05.8479659Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8489652Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=0.900 avg=-0.995
2025-09-22T15:28:05.8489652Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.278
2025-09-22T15:28:05.8494785Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8494785Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.958
2025-09-22T15:28:05.8499916Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.472
2025-09-22T15:28:05.8499916Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8499916Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.879
2025-09-22T15:28:05.8499916Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.593
2025-09-22T15:28:05.8510060Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8510060Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.853
2025-09-22T15:28:05.8516218Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.473
2025-09-22T15:28:05.8516218Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8516218Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.886
2025-09-22T15:28:05.8526381Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.605
2025-09-22T15:28:05.8526381Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8526381Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.897
2025-09-22T15:28:05.8536395Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.500
2025-09-22T15:28:05.8536395Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8536395Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.940
2025-09-22T15:28:05.8536395Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.453
2025-09-22T15:28:05.8536395Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8551528Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.933
2025-09-22T15:28:05.8551528Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.333
2025-09-22T15:28:05.8556769Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8556769Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.866
2025-09-22T15:28:05.8556769Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.717
2025-09-22T15:28:05.8556769Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8566903Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.858
2025-09-22T15:28:05.8566903Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.688
2025-09-22T15:28:05.8566903Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8576936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.968
2025-09-22T15:28:05.8576936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.305
2025-09-22T15:28:05.8576936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
